Xt,Yt,Zt,THETAt,Xf,Yf,Zf,THETAf
-0.4290488127775086,-0.2851140484248724,0.6739999999999999,1.4082625402029247,-0.487,0.281,0.677,-0.40000000000000036
-0.42389143764271436,-0.2844724167087512,0.6739999999999999,1.4388058021128254,-0.495,0.275,0.679,-0.3200000000000003
-0.4131112565607542,-0.2841483862393799,0.6749999999999999,1.4911656796726551,-0.504,0.269,0.679,-0.3600000000000003
-0.4068634936732091,-0.2836934911234135,0.6749999999999999,1.5184364492350666,-0.523,0.256,0.68,-0.3600000000000003
-0.4016039339178919,-0.283013498361001,0.6749999999999999,1.545707218797478,-0.532,0.25,0.68,-0.3600000000000003
-0.3890655342201405,-0.28000502347781003,0.6749999999999999,1.5969762655748114,-0.542,0.243,0.68,-0.40000000000000036
-0.38313650632679097,-0.2786934911234135,0.6749999999999999,1.6231562043547265,-0.551,0.236,0.68,-0.3600000000000003
-0.37721835047960595,-0.27717450777007835,0.6759999999999999,1.6493361431346414,-0.571,0.226,0.675,-0.479999999999996
-0.365764185894692,-0.2725587311849278,0.6759999999999999,1.700605189911975,-0.592,0.213,0.681,-0.3600000000000003
-0.35990992065854177,-0.26942866333672066,0.6759999999999999,1.7267851286918898,-0.6,0.207,0.681,-0.3200000000000003
-0.3547627919081277,-0.26703330492113664,0.6749999999999999,1.7540558982543013,-0.609,0.201,0.681,-0.3600000000000003
-0.34388381223247455,-0.2618876399799577,0.6749999999999999,1.804234114249138,-0.615,0.194,0.682,-0.2400000000000002
-0.3385081871661918,-0.2580358663094503,0.6749999999999999,1.8293232222465565,-0.63,0.181,0.682,-0.2400000000000002
-0.33486395695031346,-0.25390695105796623,0.6749999999999999,1.8555031610264714,-0.639,0.175,0.681,-0.3600000000000003
-0.32406783403431993,-0.24616177628294064,0.6739999999999999,1.9067722078038047,-0.647,0.169,0.68,-0.3200000000000003
-0.31992049367835307,-0.24156477095350257,0.6739999999999999,1.9318613158012234,-0.658,0.154,0.68,-0.16000000000000014
-0.31453432679961546,-0.2366645856868707,0.6729999999999999,1.9580412545811383,-0.666,0.147,0.678,-0.3200000000000003
-0.3062003854524077,-0.2268495197767077,0.6729999999999999,2.0060378090109827,-0.673,0.14,0.678,-0.28000000000000025
-0.302049457516808,-0.22140993180702173,0.6739999999999999,2.0322177477908974,-0.684,0.126,0.678,-0.20000000000000018
-0.2972832097667754,-0.21693908144574997,0.6739999999999999,2.057306855788316,-0.684,0.126,0.678,-0.20000000000000018
-0.2938945572122311,-0.21046129738893543,0.6739999999999999,2.0813051330032377,-0.694,0.111,0.678,-0.16000000000000014
-0.28637675932675016,-0.20005091821587268,0.6739999999999999,2.129301687433082,-0.7,0.105,0.677,-0.2400000000000002
-0.28325482286630377,-0.1941225906604392,0.6739999999999999,2.153299964648004,-0.705,0.098,0.676,-0.20000000000000018
-0.27895734631402797,-0.18785988026461142,0.6739999999999999,2.1783890726454227,-0.713,0.082,0.676,-0.1200000000000001
-0.27603553789129875,-0.18163589536726463,0.6739999999999999,2.202387349860345,-0.721,0.071,0.677,-0.3200000000000003
-0.268733936473304,-0.16814313288506197,0.6749999999999999,2.253656396637678,-0.722,0.067,0.677,-0.040000000000000036
-0.26614652209774303,-0.16148580918960198,0.6749999999999999,2.2776546738526,-0.731,0.049,0.675,-0.2400000000000002
-0.26218056375524035,-0.1542538041440319,0.6749999999999999,2.3038346126325147,-0.734,0.041,0.675,-0.1200000000000001
-0.25983378018682446,-0.14832209360092025,0.6749999999999999,2.327832889847437,-0.736,0.037,0.675,-0.08000000000000007
-0.25404506032725566,-0.13360375567461785,0.6759999999999999,2.378011105842274,-0.738,0.03,0.675,-0.08000000000000007
-0.25063330403912937,-0.1258003575649519,0.6759999999999999,2.4041910446221886,-0.743,0.014,0.675,-0.08000000000000007
-0.24427470420235914,-0.10977861067572166,0.6759999999999999,2.4565509221820188,-0.745,0.007,0.674,-0.08000000000000007
-0.24374037762606213,-0.10209092697249013,0.6749999999999999,2.4805491993969406,-0.748,0.0,0.675,-0.1200000000000001
-0.24195107334708416,-0.09376407149249741,0.6749999999999999,2.5067291381768557,-0.751,-0.007,0.675,-0.1200000000000001
-0.2358774093395608,-0.0777451771336963,0.6739999999999999,2.5590890157366855,-0.754,-0.022,0.676,-0.08000000000000007
-0.23559926824708644,-0.069062060754773,0.6749999999999999,2.5852689545166005,-0.757,-0.036,0.676,-0.08000000000000007
-0.23349753675870205,-0.06026924583468671,0.6739999999999999,2.6114488932965156,-0.757,-0.041,0.675,0.0
-0.23189499023837207,-0.05295010649634507,0.6749999999999999,2.6354471705114375,-0.758,-0.048,0.674,-0.040000000000000036
-0.2275675330971501,-0.03487419229191044,0.6749999999999999,2.6878070480712672,-0.759,-0.055,0.674,-0.040000000000000036
-0.22645753298492027,-0.027298649522644075,0.6739999999999999,2.7118053252861896,-0.759,-0.062,0.674,0.0
-0.22524584128663122,-0.018042509214154206,0.6739999999999999,2.7379852640661047,-0.759,-0.075,0.674,-0.040000000000000036
-0.22262586431823406,-0.0009111574392762223,0.6739999999999999,2.788163480060941,-0.759,-0.081,0.674,0.0
-0.22119030299890868,0.006942885489413894,0.6749999999999999,2.8121617572758635,-0.756,-0.094,0.674,0.08000000000000007
-0.21991991242127118,0.015853398497396226,0.6749999999999999,2.8361600344907854,-0.755,-0.1,0.674,0.040000000000000036
-0.2167121118680374,0.03346755802214729,0.6749999999999999,2.8863382504856223,-0.753,-0.107,0.675,0.08000000000000007
-0.21796009212973744,0.04152732361635281,0.6749999999999999,2.9103365277005446,-0.749,-0.12,0.675,0.08000000000000007
-0.2173779828265447,0.050627097807217594,0.6749999999999999,2.9343348049154665,-0.746,-0.125,0.675,0.1200000000000001
-0.2169666950788634,0.0597627919081277,0.6749999999999999,2.9583330821303884,-0.748,-0.131,0.675,-0.08000000000000007
-0.21557127685857652,0.07778082159449426,0.6739999999999999,3.0085112981252258,-0.746,-0.136,0.674,0.08000000000000007
-0.21562141092451625,0.08765891085831072,0.6739999999999999,3.0346912369051404,-0.743,-0.141,0.674,0.1200000000000001
-0.21493213540560696,0.09690009602840208,0.6729999999999999,3.0586895141200623,-0.735,-0.151,0.674,0.20000000000000018
-0.21507575442231325,0.11442165224671996,0.6749999999999999,3.1066860685499065,-0.731,-0.156,0.674,0.16000000000000014
-0.21490914213889045,0.12269366048073162,0.6759999999999999,3.130684345764829,-0.728,-0.161,0.674,0.1200000000000001
-0.21492645392733217,0.1326287871995264,0.6759999999999999,-3.126321022634843,-0.725,-0.169,0.675,0.0
-0.2154975580662002,0.15116435817052307,0.6759999999999999,-3.0783244682049986,-0.72,-0.174,0.675,0.20000000000000018
-0.21604452951801267,0.1604176805568107,0.6759999999999999,-3.0543261909900767,-0.713,-0.181,0.674,0.1200000000000001
-0.21891511216016363,0.17096984864813045,0.6749999999999999,-3.025964590645169,-0.707,-0.185,0.675,0.2400000000000002
-0.21952014751220228,0.1867634253865872,0.6749999999999999,-2.9866946824752962,-0.704,-0.188,0.675,0.1200000000000001
-0.22084689554701736,0.19658686934647226,0.6739999999999999,-2.9605147436953816,-0.699,-0.191,0.675,0.20000000000000018
-0.2223779828265447,0.2063729021927824,0.6739999999999999,-2.9343348049154665,-0.693,-0.194,0.675,0.2400000000000002
-0.22405541630043618,0.22197014068994403,0.6739999999999999,-2.895064896745594,-0.68,-0.199,0.675,0.28000000000000025
-0.22818609101686388,0.2374533225916244,0.6739999999999999,-2.8557949885757217,-0.68,-0.199,0.675,0.28000000000000025
-0.23052265288844997,0.24803666053487874,0.6729999999999999,-2.8296150497958066,-0.674,-0.203,0.674,0.20000000000000018
-0.2330569227239812,0.25855623579828724,0.6729999999999999,-2.803435111015892,-0.659,-0.208,0.677,0.3200000000000003
-0.23746044395126698,0.27677176260727104,0.6739999999999999,-2.753256895021055,-0.654,-0.21,0.677,0.20000000000000018
-0.2392952840733174,0.2864705345015017,0.6739999999999999,-2.7292586178061327,-0.647,-0.212,0.677,0.28000000000000025
-0.24329005147251148,0.2950993527697334,0.6739999999999999,-2.705260340591211,-0.634,-0.214,0.679,0.2400000000000002
-0.2490609185542501,0.31471679023322463,0.6739999999999999,-2.655082124596374,-0.627,-0.215,0.679,0.28000000000000025
-0.25253870261106465,0.32410544278776887,0.6739999999999999,-2.631083847381452,-0.619,-0.216,0.68,0.3200000000000003
-0.25550627541258164,0.3339774804627248,0.6739999999999999,-2.604903908601537,-0.604,-0.215,0.681,0.3200000000000003
-0.25930011879236214,0.3431836560820749,0.6739999999999999,-2.5809056313866146,-0.601,-0.215,0.679,0.1200000000000001
-0.26224179298195677,0.35129700769895433,0.6739999999999999,-2.5569073541716927,-0.594,-0.215,0.679,0.28000000000000025
-0.26632902801191827,0.3603140146973195,0.6749999999999999,-2.532909076956771,-0.594,-0.215,0.679,0.28000000000000025
-0.2739306829357583,0.3780451917892183,0.6749999999999999,-2.4849125225269266,-0.577,-0.214,0.682,0.3600000000000003
-0.280230733631345,0.39434074630484917,0.6759999999999999,-2.4412792912270684,-0.563,-0.212,0.681,0.3200000000000003
-0.2839848618204637,0.4028460281840944,0.6759999999999999,-2.4172810140121466,-0.555,-0.21,0.681,0.31999999999999584
-0.28786972568253755,0.4112356449104976,0.6759999999999999,-2.3932827367972243,-0.54,-0.207,0.681,0.28000000000000025
-0.29434446399578174,0.4189796658142589,0.6749999999999999,-2.367102798017309,-0.532,-0.205,0.681,0.3200000000000003
-0.30224945859122965,0.4355796817097146,0.6759999999999999,-2.3169245820224726,-0.514,-0.2,0.682,0.3600000000000003
-0.3081464209855341,0.44388933049861856,0.6759999999999999,-2.2907446432425576,-0.508,-0.197,0.681,0.2400000000000002
-0.314180353039986,0.4520427953237249,0.6749999999999999,-2.2645647044626425,-0.499,-0.194,0.681,0.3600000000000003
-0.32337767465251793,0.46766918002781765,0.6749999999999999,-2.213295657685309,-0.493,-0.191,0.679,0.2400000000000002
-0.3290621613145154,0.47553131639461577,0.6749999999999999,-2.1860248881228976,-0.474,-0.184,0.681,0.3600000000000003
-0.33687674028743897,0.4832093763990998,0.6739999999999999,-2.158754118560486,-0.467,-0.18,0.681,0.27999999999999803
-0.34902251953727526,0.49749372458741836,0.6729999999999999,-2.107485071783153,-0.46,-0.176,0.679,0.28000000000000025
-0.3548945572122311,0.5044612973889354,0.6729999999999999,-2.0813051330032377,-0.452,-0.172,0.679,0.3200000000000003
-0.36086809895964167,0.5102476216273586,0.6729999999999999,-2.055125194223323,-0.436,-0.162,0.678,0.3200000000000003
-0.36693836546232966,0.516850102345186,0.6729999999999999,-2.028945255443408,-0.427,-0.158,0.68,0.3600000000000003
-0.3790459089876359,0.528363101091717,0.6729999999999999,-1.9776762086660749,-0.418,-0.153,0.681,0.3600000000000003
-0.3853737107668028,0.5344077450489951,0.6729999999999999,-1.9514962698861595,-0.4,-0.14,0.681,0.3599999999999981
-0.3969428854894139,0.5448096970010914,0.6739999999999999,-1.9002272231088262,-0.393,-0.135,0.683,0.28000000000000025
-0.40248428982611995,0.5502782504989239,0.6739999999999999,-1.8740472843289113,-0.385,-0.129,0.683,0.3200000000000003
-0.40908772910921853,0.5555485471336354,0.6729999999999999,-1.8478673455489965,-0.381,-0.125,0.683,0.16000000000000014
-0.41542774847907094,0.5595367690768185,0.6739999999999999,-1.8227782375515778,-0.365,-0.111,0.679,0.40000000000000036
-0.4285698064331371,0.5680238907991603,0.6729999999999999,-1.7715091907742444,-0.36,-0.107,0.68,0.20000000000000018
-0.43536569338684766,0.5725039861833552,0.6729999999999999,-1.7453292519943295,-0.344,-0.091,0.679,0.3200000000000003
-0.4418706712768632,0.5757304517212074,0.6729999999999999,-1.720240143996911,-0.336,-0.084,0.679,0.31999999999999806
-0.4539611026205381,0.5826167512659504,0.6719999999999999,-1.6700619280020743,-0.329,-0.075,0.678,0.28000000000000025
-0.4608668023071094,0.5862997214022656,0.6719999999999999,-1.643881989222159,-0.321,-0.068,0.679,0.3200000000000003
-0.4674574026560685,0.5887598270287725,0.6719999999999999,-1.6187928812247405,-0.307,-0.051,0.678,0.28000000000000025
-0.47766128049363316,0.5941081699791491,0.6719999999999999,-1.5686146652299036,-0.3,-0.043,0.677,0.28000000000000025
-0.48359550078656205,0.5969869920742938,0.6729999999999999,-1.5424347264499887,-0.293,-0.034,0.678,0.28000000000000025
-0.4898634936732091,0.5986934911234135,0.6729999999999999,-1.5184364492350666,-0.278,-0.015,0.678,0.27999999999999803
-0.4954520141819716,0.6012002697398011,0.6729999999999999,-1.4933473412376481,-0.271,-0.006,0.68,0.28000000000000025
-0.5079079321108272,0.6046013519910701,0.6729999999999999,-1.4420782944603148,-0.259,0.013,0.68,0.2400000000000002
-0.5202616023499615,0.6072124720906465,0.6739999999999999,-1.3908092476829812,-0.253,0.022,0.681,0.2400000000000002
-0.5202616023499615,0.6072124720906465,0.6739999999999999,-1.3908092476829812,-0.247,0.033,0.681,0.2400000000000002
-0.5314726763836473,0.6090399078702626,0.6739999999999999,-1.3395402009056478,-0.241,0.041,0.677,0.2400000000000002
-0.538172114249649,0.6091202224041172,0.6739999999999999,-1.313360262125733,-0.231,0.062,0.675,0.19999999999999907
-0.543818662203377,0.6099996469792179,0.6749999999999999,-1.287180323345818,-0.226,0.073,0.675,0.20000000000000018
-0.5561798270188796,0.6107230172814742,0.6759999999999999,-1.2304571226560024,-0.221,0.082,0.679,0.20000000000000018
-0.5623157677998512,0.6100948506171187,0.6759999999999999,-1.205368014658584,-0.216,0.091,0.678,0.20000000000000018
-0.5663835313522052,0.6092884954697475,0.6759999999999999,-1.1802789066611654,-0.207,0.113,0.677,0.20000000000000018
-0.5779976514489211,0.6072892741626305,0.6759999999999999,-1.1311915214488248,-0.202,0.123,0.677,0.19999999999999907
-0.5821335033267171,0.6068185172250868,0.6759999999999999,-1.1050115826689098,-0.198,0.134,0.678,0.16000000000000014
-0.5873217491494583,0.605084024645316,0.6769999999999999,-1.0782862284977466,-0.189,0.158,0.678,0.16000000000000014
-0.5976790763713049,0.6014738272493679,0.6759999999999999,-1.0275625971116615,-0.185,0.166,0.678,0.16000000000000014
-0.6021390510221585,0.599461641017961,0.6759999999999999,-1.0024734891142428,-0.179,0.19,0.682,0.1200000000000001
-0.6064963410075761,0.5972886594835578,0.6749999999999999,-0.9773843811168246,-0.175,0.202,0.682,0.16000000000000014
-0.6117469448564745,0.5939575092472696,0.6739999999999999,-0.952295273119406,-0.172,0.213,0.682,0.1200000000000001
-0.6201717487881792,0.5886265830204995,0.6729999999999999,-0.9010262263420725,-0.169,0.224,0.682,0.119999999999999
-0.6233276058098678,0.5856193921843246,0.6729999999999999,-0.8748462875621577,-0.164,0.246,0.684,0.08000000000000007
-0.628226194359057,0.5825620159264044,0.6719999999999999,-0.849211764173491,-0.157,0.261,0.681,0.28000000000000025
-0.6366248804139563,0.5750020967405123,0.6709999999999999,-0.7979427173961575,-0.155,0.273,0.681,0.08000000000000007
-0.6412427253674153,0.5671144609707518,0.6709999999999999,-0.7477645014013206,-0.15,0.295,0.68,0.08000000000000007
-0.6412427253674153,0.5671144609707518,0.6709999999999999,-0.7477645014013206,-0.148,0.306,0.68,0.08000000000000007
-0.6512154907650874,0.5536897213445362,0.6709999999999999,-0.6719517620178168,-0.145,0.328,0.679,0.040000000000000036
-0.6529739958091991,0.5495474879370561,0.6709999999999999,-0.6463172386291501,-0.143,0.339,0.679,0.08000000000000007
-0.6563810573834035,0.5455541689188789,0.6709999999999999,-0.6217735460229799,-0.141,0.361,0.678,0.040000000000000036
-0.6586577595307663,0.5363910749121448,0.6719999999999999,-0.5732315762018876,-0.14,0.372,0.677,0.039999999999998925
-0.6586577595307663,0.5363910749121448,0.6719999999999999,-0.5732315762018876,-0.14,0.384,0.677,0.0
-0.6627064062293132,0.5251963760348741,0.6719999999999999,-0.5222352371201783,-0.14,0.395,0.677,0.0
-0.6649593286017493,0.5148294631089185,0.6729999999999999,-0.4720570211253413,-0.139,0.416,0.676,0.0
-0.6649593286017493,0.5148294631089185,0.6729999999999999,-0.4720570211253413,-0.139,0.425,0.675,0.0
-0.6676003289964891,0.5029647449843462,0.6739999999999999,-0.42133338973925616,-0.14,0.434,0.678,-0.040000000000000036
-0.667686882084723,0.4968342757487128,0.6739999999999999,-0.39569886635058943,-0.143,0.453,0.678,-0.08000000000000007
-0.6691669198638028,0.48473669167046124,0.6739999999999999,-0.3457933580513765,-0.145,0.463,0.678,-0.08000000000000007
-0.6696805217243325,0.47847207665289315,0.6739999999999999,-0.32043154235833393,-0.149,0.481,0.678,-0.08000000000000007
-0.6701290120533174,0.47175053484148094,0.6739999999999999,-0.29370618818717076,-0.151,0.489,0.678,-0.08000000000000007
-0.6692843514858222,0.45860661450976126,0.6739999999999999,-0.24189172601858913,-0.154,0.497,0.678,-0.1200000000000001
-0.6649597381575776,0.45444336016509307,0.6749999999999999,-0.21762074110804297,-0.157,0.505,0.678,-0.1200000000000001
-0.6634925108111064,0.4480793079444284,0.6759999999999999,-0.1928043408062486,-0.16,0.518,0.684,-0.08000000000000007
-0.6627935724738232,0.4419647039462621,0.6759999999999999,-0.16894241743913863,-0.164,0.525,0.684,-0.16000000000000014
-0.6609721346567171,0.4354938895649996,0.6759999999999999,-0.14398966328953217,-0.161,0.528,0.677,0.1200000000000001
-0.6568730011203175,0.4213439425579552,0.6749999999999999,-0.09033442417548776,-0.163,0.535,0.676,-0.08000000000000007
-0.6554860000000285,0.4144221472546859,0.6749999999999999,-0.0641203969336198,-0.168,0.546,0.676,-0.08000000000000007
-0.6538973700356645,0.40632180310187954,0.6739999999999999,-0.03736095430050362,-0.172,0.55,0.675,-0.15999999999999903
-0.6490791431697107,0.3927534748895209,0.6729999999999999,0.014010357862688855,-0.175,0.555,0.674,-0.1200000000000001
-0.6479950582657545,0.38869369718033475,0.6729999999999999,0.027407123410223458,-0.178,0.559,0.674,-0.1200000000000001
-0.6446615353207934,0.38153807310002574,0.6729999999999999,0.05433700835310472,-0.187,0.566,0.673,-0.20000000000000018
-0.6373807932910377,0.36867945799859136,0.6719999999999999,0.10683323976074666,-0.189,0.571,0.673,-0.08000000000000007
-0.6319304841074016,0.3592198138069315,0.6719999999999999,0.1449441402242166,-0.197,0.578,0.674,-0.16000000000000014
-0.627716794839693,0.35258719536243177,0.6719999999999999,0.17044230976507124,-0.202,0.58,0.674,-0.20000000000000018
-0.6205892535326858,0.338903105913987,0.6719999999999999,0.22321124886833732,-0.206,0.581,0.673,-0.15999999999999903
-0.6166275056116401,0.33579864511778634,0.6729999999999999,0.23711934134516713,-0.208,0.581,0.673,-0.08000000000000007
-0.613662709937751,0.32911059505933743,0.6729999999999999,0.2632992801250821,-0.217,0.59,0.672,-0.28000000000000025
-0.6096502527533685,0.3229916831091144,0.6729999999999999,0.28770661888344023,-0.221,0.591,0.672,-0.16000000000000014
-0.6009156441842936,0.3093657890641535,0.6729999999999999,0.3384302502695255,-0.227,0.592,0.672,-0.2400000000000002
-0.5953304850616159,0.3043021066373652,0.6739999999999999,0.36324665057131983,-0.234,0.595,0.672,-0.28000000000000025
-0.5905082464744262,0.29715173636557424,0.6739999999999999,0.38860846626436246,-0.241,0.597,0.671,-0.1200000000000001
-0.5813947183132782,0.28422679408441864,0.6739999999999999,0.43878668225919937,-0.246,0.599,0.671,-0.20000000000000018
-0.5813947183132782,0.28422679408441864,0.6739999999999999,0.43878668225919937,-0.252,0.599,0.67,-0.2400000000000002
-0.5707068393166679,0.27384498537483903,0.6749999999999999,0.48814677516716404,-0.265,0.601,0.67,-0.2400000000000002
-0.5602397946810995,0.2615964953280037,0.6749999999999999,0.538324991162001,-0.269,0.601,0.67,-0.16000000000000014
-0.554347622399021,0.25625669568613063,0.6759999999999999,0.5628686837681712,-0.272,0.604,0.67,-0.1200000000000001
-0.549392620336236,0.2501519580102033,0.6759999999999999,0.5868669609830933,-0.282,0.605,0.669,-0.15999999999999792
-0.5375577893145103,0.23857105757604008,0.6769999999999999,0.6375905923691785,-0.286,0.606,0.67,-0.16000000000000014
-0.5300564863538011,0.23364819203405907,0.6769999999999999,0.6621342849753488,-0.291,0.607,0.671,-0.20000000000000018
-0.5240964460222934,0.2274542808584635,0.6769999999999999,0.6883142237552637,-0.295,0.606,0.67,-0.16000000000000014
-0.5183006320549055,0.22176725765096011,0.6769999999999999,0.7128579163614339,-0.3,0.609,0.67,-0.040000000000000036
-0.5050692282143523,0.21051569688979554,0.6769999999999999,0.7630361323562709,-0.304,0.609,0.67,-0.08000000000000007
-0.49697936851740265,0.2063192373572015,0.6759999999999999,0.7870344095711931,-0.304,0.609,0.67,-0.08000000000000007
-0.4905264421731514,0.20101881236204006,0.6759999999999999,0.8121235175686115,-0.306,0.611,0.67,-0.040000000000000036
-0.48394226296323173,0.19585685019667484,0.6759999999999999,0.83721262556603,-0.308,0.611,0.669,-0.08000000000000007
-0.4676505593680724,0.18717014011436928,0.6749999999999999,0.8863000107783705,-0.308,0.61,0.669,0.0
-0.46082982454727206,0.182537526303744,0.6739999999999999,0.9108437033845408,-0.309,0.61,0.669,-0.040000000000000036
-0.45263093672035976,0.17785306356014596,0.6739999999999999,0.9364782267732075,-0.306,0.614,0.667,0.1200000000000001
-0.4352970076989544,0.16924179298195674,0.6739999999999999,0.9861110273767961,-0.306,0.614,0.667,0.0
-0.4267634163024928,0.1650367264009282,0.6739999999999999,1.011745550765463,-0.303,0.615,0.667,0.040000000000000036
-0.40896117950388383,0.15745796296274672,0.6729999999999999,1.0608329359778035,-0.302,0.615,0.666,0.040000000000000036
-0.39913190104035834,0.1527523783726415,0.6729999999999999,1.08646745936647,-0.301,0.616,0.666,0.040000000000000036
-0.3900616345376704,0.14814989765481396,0.6729999999999999,1.1126473981463851,-0.298,0.616,0.666,0.08000000000000007
-0.37425766662414034,0.14276791411104806,0.6739999999999999,1.162825614141222,-0.297,0.616,0.666,0.040000000000000036
-0.37425766662414034,0.14276791411104806,0.6739999999999999,1.162825614141222,-0.296,0.616,0.666,0.040000000000000036
-0.35484120620399423,0.13497070737460265,0.6739999999999999,1.2140946609185554,-0.295,0.615,0.666,0.040000000000000036
-0.34499517031750415,0.13151272933373048,0.6739999999999999,1.2380929381334775,-0.295,0.617,0.666,0.0
-0.3357770590058342,0.12811945126014518,0.6749999999999999,1.263182046130896,-0.295,0.616,0.665,0.0
-0.3184918128338082,0.12296413369054965,0.6759999999999999,1.3122694313432366,-0.295,0.615,0.665,0.0
-0.3104378185027644,0.12018902034596535,0.6759999999999999,1.3362677085581585,-0.295,0.614,0.666,0.0
-0.2964578633126947,0.11577994265142716,0.6759999999999999,1.373355955163038,-0.295,0.614,0.666,0.0
-0.28272250084884004,0.11083262559056545,0.6759999999999999,1.4093533709854211,-0.296,0.613,0.666,-0.040000000000000036
-0.27320211199061467,0.10870450225234335,0.6759999999999999,1.4344424789828396,-0.296,0.612,0.666,0.0
-0.26132717333425376,0.10772886046362057,0.6749999999999999,1.4606224177627545,-0.295,0.616,0.664,0.08000000000000007
-0.25042939389801905,0.10595969486510676,0.6749999999999999,1.4868023565426693,-0.296,0.615,0.664,-0.040000000000000036
-0.22924790243332183,0.10206439546379314,0.6749999999999999,1.5369805725375063,-0.303,0.612,0.663,-0.1200000000000001
-0.20805715655675833,0.09897063356017355,0.6759999999999999,1.5937037732273223,-0.308,0.61,0.662,-0.20000000000000018
-0.20805715655675833,0.09897063356017355,0.6759999999999999,1.5937037732273223,-0.32,0.608,0.664,-0.20000000000000018
-0.18919657325163308,0.0956763148841484,0.6769999999999999,1.6427911584396628,-0.32,0.608,0.664,-0.20000000000000018
-0.17961919925938666,0.0953184318725448,0.6769999999999999,1.6678802664370809,-0.333,0.603,0.664,-0.28000000000000025
-0.15919765326516858,0.09322049815397332,0.6769999999999999,1.7191493132144147,-0.339,0.6,0.664,-0.2400000000000002
-0.1496913419741865,0.09243877630285197,0.6759999999999999,1.744238421211833,-0.355,0.593,0.664,-0.28000000000000025
-0.1405421366873053,0.0917799426514272,0.6759999999999999,1.7682366984267552,-0.363,0.589,0.664,-0.3200000000000003
-0.13142717256969158,0.09129227496067277,0.6749999999999999,1.792234975641677,-0.372,0.585,0.663,-0.3600000000000003
-0.11267910509990263,0.09000357527420422,0.6739999999999999,1.842413191636514,-0.38,0.581,0.663,-0.3200000000000003
-0.10337953672682157,0.09113552565164657,0.6739999999999999,1.8675022996339325,-0.389,0.576,0.663,-0.3600000000000003
-0.09313574876048535,0.09144992551855041,0.6729999999999999,1.892591407631351,-0.408,0.565,0.662,-0.3599999999999981
-0.07614180804198113,0.09250012803593155,0.6729999999999999,1.9416787928436916,-0.418,0.558,0.662,-0.40000000000000036
-0.06578446915521138,0.09247268589854335,0.6729999999999999,1.9678587316236065,-0.433,0.546,0.662,-0.2400000000000002
-0.05550746393823626,0.09363681781953942,0.6729999999999999,1.9940386704035213,-0.44,0.539,0.662,-0.28000000000000025
-0.03750837281577149,0.09537976856351327,0.6739999999999999,2.045307717180855,-0.447,0.531,0.663,-0.28000000000000025
-0.02820802751328258,0.09725632508292464,0.6729999999999999,2.072578486743266,-0.463,0.517,0.662,-0.28000000000000025
-0.019016100233776867,0.09833050156291007,0.6729999999999999,2.099849256305678,-0.471,0.509,0.662,-0.31999999999999806
-0.004915065924520456,0.10179149396352888,0.6739999999999999,2.1467549799530254,-0.48,0.495,0.662,-0.3600000000000003
0.002682766513598389,0.10420002465525088,0.6729999999999999,2.17293491873294,-0.492,0.478,0.662,-0.20000000000000018
0.010895336422369506,0.10658555609098316,0.6739999999999999,2.198024026730359,-0.497,0.469,0.662,-0.20000000000000018
0.019783206746448984,0.10772897281507474,0.6739999999999999,2.2263856270752664,-0.501,0.46,0.662,-0.16000000000000014
0.03485347790225701,0.11351419081039799,0.6739999999999999,2.2776546738526,-0.509,0.44,0.662,-0.16000000000000014
0.041819436244759645,0.11574619585596815,0.6739999999999999,2.3038346126325147,-0.512,0.429,0.662,-0.1200000000000001
0.04964639227671727,0.11913257860722018,0.6739999999999999,2.33001455141243,-0.515,0.418,0.663,-0.1200000000000001
0.0663220936009202,0.12583378018682437,0.6749999999999999,2.3845560905372527,-0.515,0.41,0.662,0.0
0.07269575109760512,0.12967247360656076,0.6749999999999999,2.410736029317168,-0.516,0.4,0.662,-0.040000000000000036
0.07934254773868316,0.1331540768722129,0.6749999999999999,2.4390976296620757,-0.516,0.379,0.662,0.040000000000000036
0.09327528448039371,0.1415300103589007,0.6749999999999999,2.4914575072219054,-0.516,0.368,0.662,0.0
0.09960835156880812,0.14437247499429393,0.6749999999999999,2.5154557844368277,-0.516,0.358,0.663,0.0
0.10617393426106078,0.1488626206337655,0.6749999999999999,2.5416357232167424,-0.511,0.337,0.662,0.1200000000000001
0.11574932015377229,0.1554998810023385,0.6749999999999999,2.5874506160815933,-0.509,0.327,0.663,0.08000000000000007
0.12016745955433675,0.15916060949830213,0.6749999999999999,2.609267231731523,-0.502,0.305,0.663,0.16000000000000014
0.12610500976162792,0.16404989350365493,0.6739999999999999,2.6354471705114375,-0.498,0.294,0.663,0.16000000000000014
0.13614193227355192,0.17253176895449052,0.6739999999999999,2.6856253865062745,-0.497,0.285,0.663,0.040000000000000036
0.14154246701507972,0.1767013504773559,0.6749999999999999,2.7118053252861896,-0.492,0.273,0.663,0.20000000000000018
0.14675415871336878,0.18195749078584578,0.6749999999999999,2.7379852640661047,-0.488,0.262,0.663,0.16000000000000014
0.15153043382266324,0.185680745944326,0.6749999999999999,2.7619835412810265,-0.478,0.24,0.663,0.2400000000000002
0.1561445784633982,0.1904686846009312,0.6749999999999999,2.7859818184959484,-0.474,0.231,0.664,0.16000000000000014
0.16308008757872883,0.1998533984973962,0.6729999999999999,2.8361600344907854,-0.468,0.22,0.664,0.239999999999998
